customer_id,customer_name,contact_person,email,phone,city,region,customer_type
546,"Sama, Bhatti and Contractor",Irya Sawhney,yahvi76@example.org,2970050242,Burhanpur,East,Retailer
547,Minhas and Sons,Daksha Goda,umanda@example.net,6945623640,Haldia,East,Distributor
548,"Bala, Mittal and Pandey",Mohini Dixit,loyalmadhav@example.org,7780639843,Kamarhati,West,Manufacturer
549,"Bala, Ghose and Wason",Henry Grewal,vasana12@example.com,911549513489,Amaravati,North,Retailer
550,Talwar-Sarma,Guneet Nagi,bishakha75@example.net,912351147062,Kollam,North,Manufacturer
551,"Bansal, Kadakia and Boase",Jonathan Kashyap,manijagat@example.net,919358481056,Guntur,West,Distributor
552,Yogi-Ratti,Ranveer Lad,hnatarajan@example.org,3031621557,Mahbubnagar,North,Retailer
553,Chhabra-Kurian,Xalak Nagar,mitalidugar@example.net,2772137095,Dehri,Central,Retailer
554,Walla-Nazareth,Megha Zachariah,odikabaria@example.org,3292410465,Mehsana,West,Retailer
555,Jaggi-Mahal,Amrita Bandi,finn49@example.net,913724256434,Tiruvottiyur,East,Manufacturer
556,Sarkar Inc,Inaya Uppal,fminhas@example.com,2695471704,Amaravati,North,Retailer
557,Patla and Sons,Falak Balan,gokhaleidika@example.net,916734012470,Machilipatnam,South,Distributor
558,Mutti and Sons,Jalsa Mitra,umital@example.org,910345998008,Aurangabad,West,Retailer
559,Prasad and Sons,Lucky Luthra,oscar94@example.net,1010653635,Tinsukia,Central,Retailer
560,"Chadha, Nigam and Luthra",Warinder Hayre,bhatiaayushman@example.org,917976976047,Danapur,West,Retailer
561,"Kunda, Nadig and Kara",Yamini Pau,finngarg@example.net,3128684139,Lucknow,Central,Manufacturer
562,"Palla, Gupta and Malhotra",Nimrat Wason,borramadhav@example.net,916183945661,Bijapur,East,Direct
563,Kibe-Prabhakar,Ekbal Bath,wpathak@example.com,605233098,Jamnagar,West,Manufacturer
564,"Mander, Chaudhari and Master",Praneel Savant,umang24@example.com,797420875,Kurnool,East,Manufacturer
565,"Dutt, Jaggi and Sibal",Eesha Sengupta,patildaksha@example.com,914403800272,Bhubaneswar,East,Direct
566,"Vig, Raja and Muni",Lila Raju,devancharita@example.com,9567761186,Chittoor,West,Distributor
567,Sibal-Nagar,Bishakha Sood,zehaan94@example.net,1144075859,New Delhi,West,Manufacturer
568,Banik-Oak,Anay Subramaniam,sameshdivan@example.org,2081544509,Alwar,South,Manufacturer
569,Balay-Randhawa,Yachana Amble,tbalakrishnan@example.org,911560481374,Ballia,East,Direct
570,Kant-Venkataraman,Omkaar Srinivasan,ekajatailor@example.com,6969074287,Tumkur,North,Retailer
571,"Bumb, Sawhney and Bahl",Wyatt Chacko,simonamble@example.net,2916062982,Eluru,South,Distributor
572,Nigam-Borra,Hemal Din,omyabanik@example.net,910382511622,Mango,East,Direct
573,Krishnamurthy-Johal,Samesh Solanki,samuelchokshi@example.org,5969730149,Kishanganj,East,Retailer
574,Batra Ltd,Ayaan Hari,dinjacob@example.org,9304955877,Coimbatore,South,Manufacturer
575,Ahluwalia PLC,Vasatika Hegde,jeremiahchoudhary@example.com,9829599557,Morena,South,Direct
576,Seshadri and Sons,Imaran Basu,sibalaishani@example.com,917994076257,Durg,Central,Retailer
577,Narang-Karan,Januja Saran,kalakrishna@example.org,8927027625,Buxar,West,Manufacturer
578,Wali-Shroff,Vaishnavi Sharma,daksh44@example.org,915476168858,Faridabad,East,Direct
579,Kala PLC,Rohan Wagle,nisha43@example.net,910663825644,Ajmer,West,Direct
580,Kashyap LLC,Ayushman Hayre,arunima61@example.net,910753859646,Dewas,South,Manufacturer
581,"Srinivasan, Narasimhan and Nayak",Jagdish Sastry,rudra94@example.org,916909173649,Bhatpara,South,Retailer
582,Din Ltd,Avni Anne,urishilla19@example.com,2637712080,Nagaon,Central,Direct
583,"Srivastava, Dewan and Arora",Isaac Arya,janne@example.com,3767851713,Muzaffarnagar,South,Distributor
584,Kala PLC,Yashica Sandal,netraaurora@example.org,9344368314,Sambalpur,Central,Distributor
585,Shankar-Taneja,Zaid Dyal,hemal27@example.org,2673699826,Rewa,North,Distributor
586,Ghose Inc,Chatura Andra,karanyasti@example.com,1032405267,Kharagpur,North,Direct
587,Samra-Cherian,Chaitanya Mander,mayadhaliwal@example.org,910078719816,Bidhannagar,South,Retailer
588,"Kohli, Dyal and Sant",Amaira Yohannan,logansaraf@example.org,912457652597,Dewas,North,Retailer
589,Boase Inc,Gautami Bhatnagar,dominicgolla@example.com,919486305907,Erode,North,Retailer
590,Iyer-Sandal,Hitesh Dhillon,chatreshsha@example.org,918858984244,Haridwar,Central,Direct
591,Samra LLC,Patrick Gour,jagvi10@example.org,7200068201,Surendranagar Dudhrej,East,Distributor
592,Patel LLC,Qarin Dua,nisha24@example.net,6842305603,Kirari Suleman Nagar,Central,Direct
593,Khatri-Parsa,Nakul Bal,uvohra@example.org,915727214842,Bhusawal,West,Distributor
594,Doshi-Raju,Ansh Dave,munshifalguni@example.com,3069660758,Yamunanagar,North,Direct
595,Samra-Acharya,Chaitanya Kale,indrajit81@example.net,915702140859,Meerut,North,Distributor
596,Sabharwal-Iyer,Oni Aurora,sacharwazir@example.com,6405896771,Indore,Central,Manufacturer
597,"Gokhale, Iyengar and Dhillon",Amol Kant,harini74@example.net,1178751910,Hubli–Dharwad,Central,Manufacturer
598,Sathe and Sons,Warhi Ramakrishnan,patlalaban@example.net,2451496164,Srinagar,North,Direct
599,Mall-Badami,Saumya Bhasin,xkohli@example.org,916241941751,Raebareli,South,Distributor
600,Pai-Dutt,Kashish Raman,ombarkha@example.com,299792397,Bettiah,North,Retailer
